chr10	0,524288,1048576,1572864,2097152,2621440,3145728,3670016,4194304,4718592,5242880,5767168,6291456,6815744,7340032,7864320,8388608,8912896,9437184,9961472,10485760,11010048,11534336,12058624,12582912,13107200,13631488,14155776,14680064,15204352,15728640,16252928,16777216,17301504,17825792,18350080,18874368,19398656,19922944,20447232,20971520,21495808,22020096,22544384,23068672,23592960,24117248,24641536,25165824,25690112,26214400,26738688,27262976,27787264,28311552,28835840,29360128,29884416,30408704,30932992,31457280,31981568,32505856,33030144,33554432,34078720,34603008,35127296,35651584,36175872,36700160,37224448,37748736,38273024,38797312,39321600,39845888,40370176,40894464,41418752,41943040,42467328,42991616,43515904,44040192,44564480,45088768,45613056,46137344,46661632,47185920,47710208,48234496,48758784,49283072,49807360,50331648,50855936,51380224,51904512,52428800,52953088,53477376,54001664,54525952,55050240,55574528,56098816,56623104,57147392,57671680,58195968,58720256,59244544,59768832,60293120,60817408,61341696,61865984,62390272,62914560,63438848,63963136,64487424,65011712,65536000,66060288,66584576,67108864,67633152,68157440,68681728,69206016,69730304,70254592,70778880,71303168,71827456,72351744,72876032,73400320,73924608,74448896,74973184,75497472,76021760,76546048,77070336,77594624,78118912,78643200,79167488,79691776,80216064,80740352,81264640,81788928,82313216,82837504,83361792,83886080,84410368,84934656,85458944,85983232,86507520,87031808,87556096,88080384,88604672,89128960,89653248,90177536,90701824,91226112,91750400,92274688,92798976,93323264,93847552,94371840,94896128,95420416,95944704,96468992,96993280,97517568,98041856,98566144,99090432,99614720,100139008,100663296,101187584,101711872,102236160,102760448,103284736,103809024,104333312,104857600,105381888,105906176,106430464,106954752,107479040,108003328,108527616,109051904,109576192,110100480,110624768,111149056,111673344,112197632,112721920,113246208,113770496,114294784,114819072,115343360,115867648,116391936,116916224,117440512,117964800,118489088,119013376,119537664,120061952,120586240,121110528,121634816,122159104,122683392,123207680,123731968,124256256,124780544,125304832,125829120,126353408,126877696,127401984,127926272,128450560,128974848,129499136
chr11	0,524288,1048576,1572864,2097152,2621440,3145728,3670016,4194304,4718592,5242880,5767168,6291456,6815744,7340032,7864320,8388608,8912896,9437184,9961472,10485760,11010048,11534336,12058624,12582912,13107200,13631488,14155776,14680064,15204352,15728640,16252928,16777216,17301504,17825792,18350080,18874368,19398656,19922944,20447232,20971520,21495808,22020096,22544384,23068672,23592960,24117248,24641536,25165824,25690112,26214400,26738688,27262976,27787264,28311552,28835840,29360128,29884416,30408704,30932992,31457280,31981568,32505856,33030144,33554432,34078720,34603008,35127296,35651584,36175872,36700160,37224448,37748736,38273024,38797312,39321600,39845888,40370176,40894464,41418752,41943040,42467328,42991616,43515904,44040192,44564480,45088768,45613056,46137344,46661632,47185920,47710208,48234496,48758784,49283072,49807360,50331648,50855936,51380224,51904512,52428800,52953088,53477376,54001664,54525952,55050240,55574528,56098816,56623104,57147392,57671680,58195968,58720256,59244544,59768832,60293120,60817408,61341696,61865984,62390272,62914560,63438848,63963136,64487424,65011712,65536000,66060288,66584576,67108864,67633152,68157440,68681728,69206016,69730304,70254592,70778880,71303168,71827456,72351744,72876032,73400320,73924608,74448896,74973184,75497472,76021760,76546048,77070336,77594624,78118912,78643200,79167488,79691776,80216064,80740352,81264640,81788928,82313216,82837504,83361792,83886080,84410368,84934656,85458944,85983232,86507520,87031808,87556096,88080384,88604672,89128960,89653248,90177536,90701824,91226112,91750400,92274688,92798976,93323264,93847552,94371840,94896128,95420416,95944704,96468992,96993280,97517568,98041856,98566144,99090432,99614720,100139008,100663296,101187584,101711872,102236160,102760448,103284736,103809024,104333312,104857600,105381888,105906176,106430464,106954752,107479040,108003328,108527616,109051904,109576192,110100480,110624768,111149056,111673344,112197632,112721920,113246208,113770496,114294784,114819072,115343360,115867648,116391936,116916224,117440512,117964800,118489088,119013376,119537664,120061952,120586240,121110528,121634816,122159104,122683392,123207680,123731968,124256256,124780544,125304832,125829120,126353408,126877696,127401984,127926272,128450560,128974848,129499136,130023424,130547712
chr12	0,524288,1048576,1572864,2097152,2621440,3145728,3670016,4194304,4718592,5242880,5767168,6291456,6815744,7340032,7864320,8388608,8912896,9437184,9961472,10485760,11010048,11534336,12058624,12582912,13107200,13631488,14155776,14680064,15204352,15728640,16252928,16777216,17301504,17825792,18350080,18874368,19398656,19922944,20447232,20971520,21495808,22020096,22544384,23068672,23592960,24117248,24641536,25165824,25690112,26214400,26738688,27262976,27787264,28311552,28835840,29360128,29884416,30408704,30932992,31457280,31981568,32505856,33030144,33554432,34078720,34603008,35127296,35651584,36175872,36700160,37224448,37748736,38273024,38797312,39321600,39845888,40370176,40894464,41418752,41943040,42467328,42991616,43515904,44040192,44564480,45088768,45613056,46137344,46661632,47185920,47710208,48234496,48758784,49283072,49807360,50331648,50855936,51380224,51904512,52428800,52953088,53477376,54001664,54525952,55050240,55574528,56098816,56623104,57147392,57671680,58195968,58720256,59244544,59768832,60293120,60817408,61341696,61865984,62390272,62914560,63438848,63963136,64487424,65011712,65536000,66060288,66584576,67108864,67633152,68157440,68681728,69206016,69730304,70254592,70778880,71303168,71827456,72351744,72876032,73400320,73924608,74448896,74973184,75497472,76021760,76546048,77070336,77594624,78118912,78643200,79167488,79691776,80216064,80740352,81264640,81788928,82313216,82837504,83361792,83886080,84410368,84934656,85458944,85983232,86507520,87031808,87556096,88080384,88604672,89128960,89653248,90177536,90701824,91226112,91750400,92274688,92798976,93323264,93847552,94371840,94896128,95420416,95944704,96468992,96993280,97517568,98041856,98566144,99090432,99614720,100139008,100663296,101187584,101711872,102236160,102760448,103284736,103809024,104333312,104857600,105381888,105906176,106430464,106954752,107479040,108003328,108527616,109051904,109576192,110100480,110624768,111149056,111673344,112197632,112721920,113246208,113770496,114294784,114819072,115343360,115867648,116391936,116916224,117440512,117964800,118489088,119013376,119537664,120061952,120586240,121110528,121634816,122159104,122683392,123207680,123731968,124256256,124780544,125304832,125829120,126353408,126877696,127401984,127926272,128450560,128974848,129499136,130023424,130547712
chr13	0,524288,1048576,1572864,2097152,2621440,3145728,3670016,4194304,4718592,5242880,5767168,6291456,6815744,7340032,7864320,8388608,8912896,9437184,9961472,10485760,11010048,11534336,12058624,12582912,13107200,13631488,14155776,14680064,15204352,15728640,16252928,16777216,17301504,17825792,18350080,18874368,19398656,19922944,20447232,20971520,21495808,22020096,22544384,23068672,23592960,24117248,24641536,25165824,25690112,26214400,26738688,27262976,27787264,28311552,28835840,29360128,29884416,30408704,30932992,31457280,31981568,32505856,33030144,33554432,34078720,34603008,35127296,35651584,36175872,36700160,37224448,37748736,38273024,38797312,39321600,39845888,40370176,40894464,41418752,41943040,42467328,42991616,43515904,44040192,44564480,45088768,45613056,46137344,46661632,47185920,47710208,48234496,48758784,49283072,49807360,50331648,50855936,51380224,51904512,52428800,52953088,53477376,54001664,54525952,55050240,55574528,56098816,56623104,57147392,57671680,58195968,58720256,59244544,59768832,60293120,60817408,61341696,61865984,62390272,62914560,63438848,63963136,64487424,65011712,65536000,66060288,66584576,67108864,67633152,68157440,68681728,69206016,69730304,70254592,70778880,71303168,71827456,72351744,72876032,73400320,73924608,74448896,74973184,75497472,76021760,76546048,77070336,77594624,78118912,78643200,79167488,79691776,80216064,80740352,81264640,81788928,82313216,82837504,83361792,83886080,84410368,84934656,85458944,85983232,86507520,87031808,87556096,88080384,88604672,89128960,89653248,90177536,90701824,91226112,91750400,92274688,92798976,93323264,93847552,94371840,94896128,95420416
chr14	0,524288,1048576,1572864,2097152,2621440,3145728,3670016,4194304,4718592,5242880,5767168,6291456,6815744,7340032,7864320,8388608,8912896,9437184,9961472,10485760,11010048,11534336,12058624,12582912,13107200,13631488,14155776,14680064,15204352,15728640,16252928,16777216,17301504,17825792,18350080,18874368,19398656,19922944,20447232,20971520,21495808,22020096,22544384,23068672,23592960,24117248,24641536,25165824,25690112,26214400,26738688,27262976,27787264,28311552,28835840,29360128,29884416,30408704,30932992,31457280,31981568,32505856,33030144,33554432,34078720,34603008,35127296,35651584,36175872,36700160,37224448,37748736,38273024,38797312,39321600,39845888,40370176,40894464,41418752,41943040,42467328,42991616,43515904,44040192,44564480,45088768,45613056,46137344,46661632,47185920,47710208,48234496,48758784,49283072,49807360,50331648,50855936,51380224,51904512,52428800,52953088,53477376,54001664,54525952,55050240,55574528,56098816,56623104,57147392,57671680,58195968,58720256,59244544,59768832,60293120,60817408,61341696,61865984,62390272,62914560,63438848,63963136,64487424,65011712,65536000,66060288,66584576,67108864,67633152,68157440,68681728,69206016,69730304,70254592,70778880,71303168,71827456,72351744,72876032,73400320,73924608,74448896,74973184,75497472,76021760,76546048,77070336,77594624,78118912,78643200,79167488,79691776,80216064,80740352,81264640,81788928,82313216,82837504,83361792,83886080,84410368,84934656,85458944,85983232,86507520,87031808,87556096
chr15	0,524288,1048576,1572864,2097152,2621440,3145728,3670016,4194304,4718592,5242880,5767168,6291456,6815744,7340032,7864320,8388608,8912896,9437184,9961472,10485760,11010048,11534336,12058624,12582912,13107200,13631488,14155776,14680064,15204352,15728640,16252928,16777216,17301504,17825792,18350080,18874368,19398656,19922944,20447232,20971520,21495808,22020096,22544384,23068672,23592960,24117248,24641536,25165824,25690112,26214400,26738688,27262976,27787264,28311552,28835840,29360128,29884416,30408704,30932992,31457280,31981568,32505856,33030144,33554432,34078720,34603008,35127296,35651584,36175872,36700160,37224448,37748736,38273024,38797312,39321600,39845888,40370176,40894464,41418752,41943040,42467328,42991616,43515904,44040192,44564480,45088768,45613056,46137344,46661632,47185920,47710208,48234496,48758784,49283072,49807360,50331648,50855936,51380224,51904512,52428800,52953088,53477376,54001664,54525952,55050240,55574528,56098816,56623104,57147392,57671680,58195968,58720256,59244544,59768832,60293120,60817408,61341696,61865984,62390272,62914560,63438848,63963136,64487424,65011712,65536000,66060288,66584576,67108864,67633152,68157440,68681728,69206016,69730304,70254592,70778880,71303168,71827456,72351744,72876032,73400320,73924608,74448896,74973184,75497472,76021760,76546048,77070336,77594624,78118912,78643200,79167488,79691776,80216064
chr16	0,524288,1048576,1572864,2097152,2621440,3145728,3670016,4194304,4718592,5242880,5767168,6291456,6815744,7340032,7864320,8388608,8912896,9437184,9961472,10485760,11010048,11534336,12058624,12582912,13107200,13631488,14155776,14680064,15204352,15728640,16252928,16777216,17301504,17825792,18350080,18874368,19398656,19922944,20447232,20971520,21495808,22020096,22544384,23068672,23592960,24117248,24641536,25165824,25690112,26214400,26738688,27262976,27787264,28311552,28835840,29360128,29884416,30408704,30932992,31457280,31981568,32505856,33030144,33554432,34078720,34603008,35127296,35651584,36175872,36700160,37224448,37748736,38273024,38797312,39321600,39845888,40370176,40894464,41418752,41943040,42467328,42991616,43515904,44040192,44564480,45088768,45613056,46137344,46661632,47185920,47710208,48234496,48758784,49283072,49807360,50331648,50855936,51380224,51904512,52428800,52953088,53477376,54001664,54525952,55050240,55574528,56098816,56623104,57147392,57671680,58195968,58720256,59244544,59768832,60293120,60817408,61341696,61865984,62390272,62914560,63438848,63963136,64487424,65011712,65536000,66060288,66584576,67108864,67633152,68157440,68681728,69206016,69730304,70254592,70778880,71303168,71827456,72351744,72876032,73400320,73924608,74448896,74973184,75497472
chr17	0,524288,1048576,1572864,2097152,2621440,3145728,3670016,4194304,4718592,5242880,5767168,6291456,6815744,7340032,7864320,8388608,8912896,9437184,9961472,10485760,11010048,11534336,12058624,12582912,13107200,13631488,14155776,14680064,15204352,15728640,16252928,16777216,17301504,17825792,18350080,18874368,19398656,19922944,20447232,20971520,21495808,22020096,22544384,23068672,23592960,24117248,24641536,25165824,25690112,26214400,26738688,27262976,27787264,28311552,28835840,29360128,29884416,30408704,30932992,31457280,31981568,32505856,33030144,33554432,34078720,34603008,35127296,35651584,36175872,36700160,37224448,37748736,38273024,38797312,39321600,39845888,40370176,40894464,41418752,41943040,42467328,42991616,43515904,44040192,44564480,45088768,45613056,46137344,46661632,47185920,47710208,48234496,48758784,49283072,49807360,50331648,50855936,51380224,51904512,52428800,52953088,53477376,54001664,54525952,55050240,55574528,56098816,56623104,57147392,57671680,58195968,58720256,59244544,59768832,60293120,60817408,61341696,61865984,62390272,62914560,63438848,63963136,64487424,65011712,65536000,66060288,66584576,67108864,67633152,68157440,68681728,69206016,69730304,70254592,70778880,71303168,71827456,72351744,72876032,73400320,73924608,74448896,74973184,75497472,76021760,76546048
chr18	0,524288,1048576,1572864,2097152,2621440,3145728,3670016,4194304,4718592,5242880,5767168,6291456,6815744,7340032,7864320,8388608,8912896,9437184,9961472,10485760,11010048,11534336,12058624,12582912,13107200,13631488,14155776,14680064,15204352,15728640,16252928,16777216,17301504,17825792,18350080,18874368,19398656,19922944,20447232,20971520,21495808,22020096,22544384,23068672,23592960,24117248,24641536,25165824,25690112,26214400,26738688,27262976,27787264,28311552,28835840,29360128,29884416,30408704,30932992,31457280,31981568,32505856,33030144,33554432,34078720,34603008,35127296,35651584,36175872,36700160,37224448,37748736,38273024,38797312,39321600,39845888,40370176,40894464,41418752,41943040,42467328,42991616,43515904,44040192,44564480,45088768,45613056,46137344,46661632,47185920,47710208,48234496,48758784,49283072,49807360,50331648,50855936,51380224,51904512,52428800,52953088,53477376,54001664,54525952,55050240,55574528,56098816,56623104,57147392,57671680,58195968,58720256,59244544,59768832,60293120,60817408,61341696,61865984,62390272,62914560,63438848,63963136,64487424,65011712,65536000,66060288,66584576,67108864,67633152,68157440,68681728,69206016,69730304,70254592,70778880,71303168,71827456,72351744,72876032,73400320,73924608,74448896
chr19	0,524288,1048576,1572864,2097152,2621440,3145728,3670016,4194304,4718592,5242880,5767168,6291456,6815744,7340032,7864320,8388608,8912896,9437184,9961472,10485760,11010048,11534336,12058624,12582912,13107200,13631488,14155776,14680064,15204352,15728640,16252928,16777216,17301504,17825792,18350080,18874368,19398656,19922944,20447232,20971520,21495808,22020096,22544384,23068672,23592960,24117248,24641536,25165824,25690112,26214400,26738688,27262976,27787264,28311552,28835840,29360128,29884416,30408704,30932992,31457280,31981568,32505856,33030144,33554432,34078720,34603008,35127296,35651584,36175872,36700160,37224448,37748736,38273024,38797312,39321600,39845888,40370176,40894464,41418752,41943040,42467328,42991616,43515904,44040192,44564480,45088768,45613056,46137344,46661632,47185920,47710208,48234496,48758784,49283072,49807360,50331648,50855936,51380224,51904512,52428800,52953088,53477376,54001664,54525952,55050240,55574528,56098816,56623104
chr20	0,524288,1048576,1572864,2097152,2621440,3145728,3670016,4194304,4718592,5242880,5767168,6291456,6815744,7340032,7864320,8388608,8912896,9437184,9961472,10485760,11010048,11534336,12058624,12582912,13107200,13631488,14155776,14680064,15204352,15728640,16252928,16777216,17301504,17825792,18350080,18874368,19398656,19922944,20447232,20971520,21495808,22020096,22544384,23068672,23592960,24117248,24641536,25165824,25690112,26214400,26738688,27262976,27787264,28311552,28835840,29360128,29884416,30408704,30932992,31457280,31981568,32505856,33030144,33554432,34078720,34603008,35127296,35651584,36175872,36700160,37224448,37748736,38273024,38797312,39321600,39845888,40370176,40894464,41418752,41943040,42467328,42991616,43515904,44040192,44564480,45088768,45613056,46137344,46661632,47185920,47710208,48234496,48758784,49283072,49807360,50331648,50855936,51380224,51904512,52428800,52953088,53477376,54001664,54525952,55050240,55574528,56098816,56623104,57147392,57671680,58195968,58720256,59244544,59768832,60293120,60817408,61341696,61865984,62390272,62914560,63438848,63963136
chr21	0,524288,1048576,1572864,2097152,2621440,3145728,3670016,4194304,4718592,5242880,5767168,6291456,6815744,7340032,7864320,8388608,8912896,9437184,9961472,10485760,11010048,11534336,12058624,12582912,13107200,13631488,14155776,14680064,15204352,15728640,16252928,16777216,17301504,17825792,18350080,18874368,19398656,19922944,20447232,20971520,21495808,22020096,22544384,23068672,23592960,24117248,24641536,25165824,25690112,26214400,26738688,27262976,27787264,28311552,28835840,29360128,29884416,30408704,30932992,31457280,31981568,32505856,33030144
chr22	0,524288,1048576,1572864,2097152,2621440,3145728,3670016,4194304,4718592,5242880,5767168,6291456,6815744,7340032,7864320,8388608,8912896,9437184,9961472,10485760,11010048,11534336,12058624,12582912,13107200,13631488,14155776,14680064,15204352,15728640,16252928,16777216,17301504,17825792,18350080,18874368,19398656,19922944,20447232,20971520,21495808,22020096,22544384,23068672,23592960,24117248,24641536,25165824,25690112,26214400,26738688,27262976,27787264,28311552,28835840,29360128,29884416,30408704,30932992,31457280,31981568,32505856,33030144,33554432
chrX	0,524288,1048576,1572864,2097152,2621440,3145728,3670016,4194304,4718592,5242880,5767168,6291456,6815744,7340032,7864320,8388608,8912896,9437184,9961472,10485760,11010048,11534336,12058624,12582912,13107200,13631488,14155776,14680064,15204352,15728640,16252928,16777216,17301504,17825792,18350080,18874368,19398656,19922944,20447232,20971520,21495808,22020096,22544384,23068672,23592960,24117248,24641536,25165824,25690112,26214400,26738688,27262976,27787264,28311552,28835840,29360128,29884416,30408704,30932992,31457280,31981568,32505856,33030144,33554432,34078720,34603008,35127296,35651584,36175872,36700160,37224448,37748736,38273024,38797312,39321600,39845888,40370176,40894464,41418752,41943040,42467328,42991616,43515904,44040192,44564480,45088768,45613056,46137344,46661632,47185920,47710208,48234496,48758784,49283072,49807360,50331648,50855936,51380224,51904512,52428800,52953088,53477376,54001664,54525952,55050240,55574528,56098816,56623104,57147392,57671680,58195968,58720256,59244544,59768832,60293120,60817408,61341696,61865984,62390272,62914560,63438848,63963136,64487424,65011712,65536000,66060288,66584576,67108864,67633152,68157440,68681728,69206016,69730304,70254592,70778880,71303168,71827456,72351744,72876032,73400320,73924608,74448896,74973184,75497472,76021760,76546048,77070336,77594624,78118912,78643200,79167488,79691776,80216064,80740352,81264640,81788928,82313216,82837504,83361792,83886080,84410368,84934656,85458944,85983232,86507520,87031808,87556096,88080384,88604672,89128960,89653248,90177536,90701824,91226112,91750400,92274688,92798976,93323264,93847552,94371840,94896128,95420416,95944704,96468992,96993280,97517568,98041856,98566144,99090432,99614720,100139008,100663296,101187584,101711872,102236160,102760448,103284736,103809024,104333312,104857600,105381888,105906176,106430464,106954752,107479040,108003328,108527616,109051904,109576192,110100480,110624768,111149056,111673344,112197632,112721920,113246208,113770496,114294784,114819072,115343360,115867648,116391936,116916224,117440512,117964800,118489088,119013376,119537664,120061952,120586240,121110528,121634816,122159104,122683392,123207680,123731968,124256256,124780544,125304832,125829120,126353408,126877696,127401984,127926272,128450560,128974848,129499136,130023424,130547712,131072000,131596288,132120576,132644864,133169152,133693440,134217728,134742016,135266304,135790592,136314880,136839168,137363456,137887744,138412032,138936320,139460608,139984896,140509184,141033472,141557760,142082048,142606336,143130624,143654912,144179200,144703488,145227776,145752064,146276352,146800640,147324928,147849216,148373504,148897792,149422080,149946368,150470656,150994944,151519232
